date_time,return
s0d1245,-0.011221148
s0d1246,-0.023087749
s0d1247,0.048246674
s0d1248,0.058604579
s0d1249,0.0
s0d1250,0.024995219
s0d1251,0.055959967
s0d1252,0.026136755
s0d1253,-0.024786114
s0d1254,-0.025471025
s0d1255,0.10604715
s0d1256,0.019168389
s0d1257,0.020596415
s0d1258,0.078632539
s0d1259,-0.020180763
s0d1260,0.100631928
s0d1261,0.173532138
s0d1262,0.076312153
s0d1263,0.028359405
s0d1264,-0.030766603
s0d1265,-0.053840162
s0d1266,0.093853764
s0d1267,0.024978703
s0d1268,-0.039748008
s0d1269,-0.019634311
s0d1270,-0.059131753
s0d1271,-0.035913017
s0d1272,-0.083099369
s0d1273,-0.060166661
s0d1274,0.013710062
s0d1275,-0.022103472
s0d1276,-0.027798238
s0d1277,0.035073299
s0d1278,-0.000776744
s0d1279,-0.01204767
s0d1280,0.048724386
s0d1281,0.0045714
s0d1282,0.005899472
s0d1283,0.018964989
s0d1284,0.019799229
s0d1285,0.099777318
s0d1286,0.071890547
s0d1287,0.010157409
s0d1288,-0.009393407
s0d1289,0.046245424
s0d1290,0.012862705
s0d1291,-0.037155494
s0d1292,-0.031412459
s0d1293,-0.024617122
s0d1294,-0.014492836
s0d1295,-0.039563231
s0d1296,0.02660805
s0d1297,-0.021304483
s0d1298,-0.072304052
s0d1299,0.010157717
s0d1300,0.038969693
s0d1301,0.011493777
s0d1302,0.002827823
s0d1303,0.058951569
s0d1304,0.040227914
s0d1305,-0.002685409
s0d1306,-0.014247068
s0d1307,-0.041021209
s0d1308,-0.013761234
s0d1309,0.004205953
s0d1310,0.020237096
s0d1311,-0.02164933
s0d1312,-0.107388791
s0d1313,-0.089219243
s0d1314,0.013794105
s0d1315,0.01488885
s0d1316,-0.042332457
s0d1317,-0.027025136
s0d1318,0.026835644
s0d1319,0.038093619
s0d1320,0.01537536
s0d1321,-0.003054829
s0d1322,-0.02346844
s0d1323,0.006134698
s0d1324,0.021707753
s0d1325,-0.003051786
s0d1326,-0.012139093
s0d1327,-0.008408654
s0d1328,-0.001537615
s0d1329,0.023902687
s0d1330,0.006153593
s0d1331,0.0
s0d1332,0.014524612
s0d1333,-0.01204767
s0d1334,-0.020345065
s0d1335,-0.011434779
s0d1336,0.0
s0d1337,0.010023503
s0d1338,0.008460398
s0d1339,0.026715637
s0d1340,0.027461996
s0d1341,0.045352085
s0d1342,0.080917926
s0d1343,0.06685808
s0d1344,0.039150338
s0d1345,0.012000879
s0d1346,0.026436444
s0d1347,0.023717131
s0d1348,-0.027044662
s0d1349,-0.068214712
s0d1350,-0.05029852
s0d1351,0.037984046
s0d1352,0.060626938
s0d1353,0.037926044
s0d1354,0.002630724
s0d1355,-0.058974508
s0d1356,-0.044561779
s0d1357,-0.017032764
s0d1358,0.059670456
s0d1359,0.108803261
s0d1360,0.030421475
s0d1361,0.009999588
s0d1362,-0.01695845
s0d1363,-0.014850879
s0d1364,0.017887976
s0d1365,-0.046481781
s0d1366,0.004395991
s0d1367,0.034256872
s0d1368,-0.060625721
s0d1369,0.053503492
s0d1370,0.104459695
s0d1371,0.035668923
s0d1372,0.009638148
s0d1373,-0.043785229
s0d1374,-0.044152129
s0d1375,-0.005492405
s0d1376,0.016852575
s0d1377,-0.013503399
s0d1378,-0.033151602
s0d1379,-0.01244758
s0d1380,-0.001265869
s0d1381,-0.017011888
s0d1382,-0.000638974
s0d1383,-0.010900276
s0d1384,-0.035622009
s0d1385,-0.022035464
s0d1386,-0.038258374
s0d1387,-0.025840513
s0d1388,-0.032236738
s0d1389,-0.059183205
s0d1390,-0.000706499
s0d1391,0.018794417
s0d1392,0.002126839
s0d1393,-0.005677566
s0d1394,0.005661477
s0d1395,0.025697871
s0d1396,0.009148834
s0d1397,-0.033401558
s0d1398,-0.025801596
s0d1399,-0.03239678
s0d1400,-0.024338319
s0d1401,0.004462562
s0d1402,0.010269522
s0d1403,0.012589785
s0d1404,0.042850305
s0d1405,0.098760893
s0d1406,0.031336416
s0d1407,-0.008655444
s0d1408,-0.006080194
s0d1409,-0.019476028
s0d1410,-0.007471834
s0d1411,0.00547922
s0d1412,-0.027377408
s0d1413,-0.044279573
s0d1414,-0.021109571
s0d1415,0.01710551
s0d1416,0.01868633
s0d1417,-0.000698578
s0d1418,0.017645862
s0d1419,-0.01963741
s0d1420,0.015254528
s0d1421,0.046496827
s0d1422,-0.005464266
s0d1423,0.022553342
s0d1424,0.019232837
s0d1425,0.010028417
s0d1426,-0.013479304
s0d1427,-0.058902429
s0d1428,-0.021857062
s0d1429,0.0
s0d1430,0.059355871
s0d1431,0.081574953
s0d1432,0.031645604
s0d1433,0.013654236
s0d1434,0.008307012
s0d1435,0.081466567
s0d1436,0.093788178
s0d1437,0.017791612
s0d1438,-0.009851935
s0d1439,0.022728146
s0d1440,-0.026914066
s0d1441,-0.052421816
s0d1442,-0.013227317
s0d1443,-0.032473805
s0d1444,-0.020111956
s0d1445,-0.02796723
s0d1446,-0.027984568
s0d1447,-0.029409286
s0d1448,-0.017916159
s0d1449,-0.021741608
s0d1450,-0.026707028
s0d1451,0.007406421
s0d1452,0.00870179
s0d1453,0.01136664
s0d1454,0.017914935
s0d1455,0.023795522
s0d1456,0.001305069
s0d1457,0.017429182
s0d1458,0.04036151
s0d1459,0.028552759
s0d1460,-0.018147604
s0d1461,-0.106725555
s0d1462,-0.086675943
s0d1463,-0.008978254
s0d1464,0.015350297
s0d1465,0.013244919
s0d1466,-0.007559114
s0d1467,0.0
s0d1468,-0.005539929
s0d1469,-0.061902576
s0d1470,-0.050142856
s0d1471,0.024927218
s0d1472,0.005864872
s0d1473,0.005009164
s0d1474,0.064870026
s0d1475,0.044840183
s0d1476,-0.012321243
s0d1477,-0.019075573
s0d1478,-0.002078207
s0d1479,-0.058333858
s0d1480,-0.048607734
s0d1481,0.02065119
s0d1482,-0.020440072
s0d1483,-0.063587118
s0d1484,-0.011179186
s0d1485,0.027010705
s0d1486,-0.013565446
s0d1487,0.032304388
s0d1488,0.038197198
s0d1489,0.003639612
s0d1490,0.021339153
s0d1491,-0.00145176
s0d1492,-0.000718207
s0d1493,0.042120378
s0d1494,0.019464937
s0d1495,-0.032053049
s0d1496,-0.01555663
s0d1497,-0.028078791
s0d1498,-0.040950278
s0d1499,0.012589785
s0d1500,0.126596808
s0d1501,0.134602172
s0d1502,0.005318916
s0d1503,-0.032237331
s0d1504,-0.001324056
s0d1505,-0.061956957
s0d1506,-0.092053862
s0d1507,-0.005681585
s0d1508,0.056161815
s0d1509,0.037856319
s0d1510,0.052486942
s0d1511,0.033725512
s0d1512,-0.01246601
s0d1513,0.021304021
s0d1514,0.064452558
s0d1515,0.011079663
s0d1516,-0.045569321
s0d1517,-0.025788803
s0d1518,0.036623741
s0d1519,0.041034868
s0d1520,-0.026498672
s0d1521,-0.028607193
s0d1522,-0.022681524
s0d1523,-0.028144865
s0d1524,-0.003316197
s0d1525,-0.003367564
s0d1526,-0.034598814
s0d1527,-0.011483951
s0d1528,0.008959698
s0d1529,0.018453759
s0d1530,0.019808666
s0d1531,-0.075164772
s0d1532,-0.066979362
s0d1533,0.013786754
s0d1534,-0.015075525
s0d1535,-0.007872948
s0d1536,-0.007283842
s0d1537,-0.005052516
s0d1538,-0.002207839
s0d1539,-0.019577854
s0d1540,0.000739596
s0d1541,0.010353064
s0d1542,-0.013236247
s0d1543,-0.015373481
s0d1544,-0.020117624
s0d1545,-0.027508943
s0d1546,-0.003044827
s0d1547,-0.003823261
s0d1548,-0.005335294
s0d1549,0.010742422
s0d1550,-0.001535254
s0d1551,-0.005310997
s0d1552,0.006909774
s0d1553,0.041985309
s0d1554,0.037378479
s0d1555,-0.011721108
s0d1556,-0.005149112
s0d1557,0.001477935
s0d1558,-0.006649333
s0d1559,-0.011098644
s0d1560,-0.001489564
s0d1561,-0.015718655
s0d1562,-0.024592982
s0d1563,-0.015211603
s0d1564,-0.005343454
s0d1565,0.007723285
s0d1566,0.016894778
s0d1567,0.003061849
s0d1568,-0.014349095
s0d1569,-0.029027101
s0d1570,-0.042910083
s0d1571,-0.025175986
s0d1572,0.0
s0d1573,0.005645322
s0d1574,0.009603968
s0d1575,0.010433817
s0d1576,-0.007134457
s0d1577,0.028596295
s0d1578,0.027157033
s0d1579,-0.013124495
s0d1580,-0.011665973
s0d1581,-0.009392486
s0d1582,-0.022816547
s0d1583,-0.010268958
s0d1584,0.016105709
s0d1585,-0.009573342
s0d1586,-0.009511561
s0d1587,-0.000809915
s0d1588,0.005602241
s0d1589,0.022583067
s0d1590,0.027842045
s0d1591,0.0086739
s0d1592,-0.004642176
s0d1593,0.021894425
s0d1594,0.020993626
s0d1595,-0.009946799
s0d1596,-0.035037522
s0d1597,-0.009276355
s0d1598,0.059198377
s0d1599,0.107648015
s0d1600,0.001491786
s0d1601,-0.035919007
s0d1602,0.034971036
s0d1603,0.040175965
s0d1604,0.005751007
s0d1605,0.054071567
s0d1606,0.072192025
s0d1607,0.015324577
s0d1608,-0.005333114
s0d1609,0.016406913
s0d1610,0.108581494
s0d1611,0.155580849
s0d1612,0.031435075
s0d1613,-0.001675335
s0d1614,0.043964959
s0d1615,-0.066033213
s0d1616,-0.071871328
s0d1617,-0.012582497
s0d1618,0.022991313
s0d1619,0.060074787
s0d1620,0.005320237
s0d1621,0.013737261
s0d1622,-0.006469716
s0d1623,-0.03670382
s0d1624,0.111306223
s0d1625,0.172334528
s0d1626,0.02717377
s0d1627,0.060500082
s0d1628,0.138483299
s0d1629,0.0
s0d1630,-0.022779052
s0d1631,0.013672717
s0d1632,0.005127516
s0d1633,-0.044185663
s0d1634,-0.072817593
s0d1635,-0.053528761
s0d1636,0.035517786
s0d1637,0.0287906
s0d1638,0.022701855
s0d1639,0.16391978
s0d1640,0.07699612
s0d1641,-0.081579376
s0d1642,-0.14342032
s0d1643,-0.06732221
s0d1644,-0.001535509
s0d1645,0.075188001
s0d1646,0.075896422
s0d1647,-0.119814872
s0d1648,-0.173022324
s0d1649,-0.060380075
s0d1650,0.042076222
s0d1651,0.017475665
s0d1652,0.028762161
s0d1653,0.050412842
s0d1654,0.053763393
s0d1655,0.02478969
s0d1656,-0.018877283
s0d1657,0.049923465
s0d1658,0.053043091
s0d1659,-0.005391434
s0d1660,-0.032099921
s0d1661,-0.023164691
s0d1662,-0.038267376
s0d1663,-0.102924244
s0d1664,-0.04296747
s0d1665,0.040493202
s0d1666,-0.028825867
s0d1667,-0.04810891
s0d1668,0.009701022
s0d1669,-0.011925146
s0d1670,-0.022047215
s0d1671,0.093678534
s0d1672,0.126012563
s0d1673,0.018390725
s0d1674,0.054929625
s0d1675,0.166668084
s0d1676,0.165934348
s0d1677,0.060592479
s0d1678,0.045494557
s0d1679,0.032112661
s0d1680,0.087026446
s0d1681,0.123229122
s0d1682,0.063164487
s0d1683,-0.029134414
s0d1684,-0.060447644
s0d1685,-0.002963935
s0d1686,-0.004413092
s0d1687,-0.011894047
s0d1688,0.0
s0d1689,0.020684805
s0d1690,-0.056866963
s0d1691,-0.049373909
s0d1692,0.071650457
s0d1693,0.132948014
s0d1694,0.161126613
s0d1695,0.050291155
s0d1696,-0.070170527
s0d1697,-0.054071389
s0d1698,-0.018950145
s1d1001,-0.007208777
s1d1002,0.040064166
s1d1003,0.035913292
s1d1004,-0.028505056
s1d1005,0.016753214
s1d1006,0.005948648
s1d1007,-0.033333123
s1d1008,-0.00827756
s1d1009,0.0055479
s1d1010,0.048092288
s1d1011,0.012219873
s1d1012,-0.076980995
s1d1013,-0.029595385
s1d1014,0.03122472
s1d1015,0.048955465
s1d1016,0.031474017
s1d1017,-0.025248434
s1d1018,-0.020858989
s1d1019,-0.04513121
s1d1020,0.031953409
s1d1021,0.154538497
s1d1022,0.058104746
s1d1023,-0.025630873
s1d1024,-0.011200071
s1d1025,0.0
s1d1026,-0.003654238
s1d1027,-0.025209426
s1d1028,-0.016132784
s1d1029,0.003372015
s1d1030,-0.039881718
s1d1031,-0.056777684
s1d1032,-0.006210922
s1d1033,0.026533109
s1d1034,0.042576746
s1d1035,0.055168665
s1d1036,0.01461278
s1d1037,0.006581841
s1d1038,0.053544754
s1d1039,-0.009444606
s1d1040,-0.051172837
s1d1041,0.004033196
s1d1042,0.001107811
s1d1043,-0.013877438
s1d1044,-0.01070104
s1d1045,-0.007036366
s1d1046,0.031703645
s1d1047,0.005967673
s1d1048,-0.023500538
s1d1049,-0.012606839
s1d1050,-0.065158443
s1d1051,-0.064965118
s1d1052,-0.041982479
s1d1053,-0.030522506
s1d1054,-0.029763162
s1d1055,-0.001655228
s1d1056,-0.023434511
s1d1057,-0.031535658
s1d1058,-0.024870329
s1d1059,-0.058697287
s1d1060,0.022371389
s1d1061,0.003187436
s1d1062,-0.042011444
s1d1063,0.016331367
s1d1064,0.045682929
s1d1065,-0.030357754
s1d1066,-0.055481772
s1d1067,-0.005985503
s1d1068,-0.013413407
s1d1069,-0.003705272
s1d1070,0.053911875
s1d1071,0.055789619
s1d1072,-0.012453181
s1d1073,-0.018933155
s1d1074,0.027024018
s1d1075,0.024686154
s1d1076,0.007895326
s1d1077,-0.028472345
s1d1078,-0.03568266
s1d1079,-0.000902604
s1d1080,0.031136375
s1d1081,0.048286477
s1d1082,-0.014003815
s1d1083,-0.052520517
s1d1084,-0.047935963
s1d1085,-0.018625752
s1d1086,0.039625903
s1d1087,0.075463134
s1d1088,0.068613144
s1d1089,0.029273033
s1d1090,0.000418325
s1d1091,-0.007528771
s1d1092,0.018035733
s1d1093,0.026548857
s1d1094,-0.012359593
s1d1095,0.030786453
s1d1096,0.01585163
s1d1097,-0.031858523
s1d1098,-0.016835837
s1d1099,-0.001233585
s1d1100,0.012949784
s1d1101,-0.007003471
s1d1102,0.00865645
s1d1103,0.005392162
s1d1104,-0.008582159
s1d1105,0.02145297
s1d1106,0.006183178
s1d1107,-0.035543045
s1d1108,-0.038525562
s1d1109,-0.007117352
s1d1110,-0.011508058
s1d1111,0.024041669
s1d1112,0.043122069
s1d1113,-0.006589506
s1d1114,-0.011988366
s1d1115,-0.004146614
s1d1116,0.013809127
s1d1117,0.034971103
s1d1118,0.035490847
s1d1119,0.021719895
s1d1120,0.003986314
s1d1121,-0.002753767
s1d1122,-0.00674721
s1d1123,0.010658436
s1d1124,-0.005597758
s1d1125,-0.039844497
s1d1126,-0.012861225
s1d1127,-0.003254545
s1d1128,-0.008550564
s1d1129,-0.009388629
s1d1130,0.052568006
s1d1131,0.03790705
s1d1132,-0.034333343
s1d1133,-0.034138333
s1d1134,-0.021010865
s1d1135,0.010683399
s1d1136,0.017745423
s1d1137,-0.007317245
s1d1138,-0.012975949
s1d1139,-0.005325881
s1d1140,0.005341204
s1d1141,-0.010708796
s1d1142,-0.024520482
s1d1143,0.002496956
s1d1144,-0.002933725
s1d1145,0.005398877
s1d1146,0.052941665
s1d1147,0.037174038
s1d1148,-0.005983339
s1d1149,-0.00517742
s1d1150,-0.014853253
s1d1151,-0.017611731
s1d1152,0.025262953
s1d1153,0.024856731
s1d1154,0.004770917
s1d1155,0.03101179
s1d1156,0.025709714
s1d1157,-0.027765951
s1d1158,-0.030078986
s1d1159,-0.010313759
s1d1160,0.00675793
s1d1161,0.004408225
s1d1162,-0.007109529
s1d1163,-0.021947675
s1d1164,-0.013124736
s1d1165,0.004897446
s1d1166,-0.014109529
s1d1167,-0.010961369
s1d1168,0.0
s1d1169,0.02257831
s1d1170,0.013900537
s1d1171,-0.023283657
s1d1172,0.016533675
s1d1173,0.050552286
s1d1174,0.015071945
s1d1175,-0.01017254
s1d1176,-0.021100347
s1d1177,-0.01462433
s1d1178,-0.019562122
s1d1179,0.046933245
s1d1180,0.072476846
s1d1181,0.037165169
s1d1182,0.015945451
s1d1183,-0.015147181
s1d1184,-0.01233325
s1d1185,-0.013127358
s1d1186,0.055619111
s1d1187,0.039148147
s1d1188,0.004302377
s1d1189,0.043160677
s1d1190,0.03675902
s1d1191,0.002804932
s1d1192,-0.004818368
s1d1193,0.030767946
s1d1194,-0.020409792
s1d1195,-0.052578334
s1d1196,0.016244458
s1d1197,0.031149156
s1d1198,-0.004866431
s1d1199,-0.010069399
s1d1200,-0.009426635
s1d1201,-0.005961497
s1d1202,-0.001762716
s1d1203,0.04057955
s1d1204,0.029661263
s1d1205,-0.033571728
s1d1206,-0.024690346
s1d1207,-0.007368479
s1d1208,0.028481627
s1d1209,0.056557673
s1d1210,0.068716782
s1d1211,0.03646587
s1d1212,-0.009917403
s1d1213,0.018078104
s1d1214,0.030694411
s1d1215,0.079896456
s1d1216,0.066771349
s1d1217,-0.013799526
s1d1218,-0.026153839
s1d1219,0.022032547
s1d1220,0.025650523
s1d1221,-0.017477886
s1d1222,0.000293283
s1d1223,0.036762209
s1d1224,0.035588284
s1d1225,0.040606315
s1d1226,0.042318411
s1d1227,-0.018136662
s1d1228,-0.02343394
s1d1229,0.006716764
s1d1230,-0.026786905
s1d1231,-0.017791866
s1d1232,-0.001145562
s1d1233,-0.00453087
s1d1234,-0.006027601
s1d1235,0.023884205
s1d1236,-0.020790362
s1d1237,-0.091640375
s1d1238,0.060451895
s1d1239,0.073678829
s1d1240,-0.022246049
s1d1241,-0.039578969
s1d1242,0.000852914
s1d1243,0.068781066
s1d1244,0.04177358
s1d1245,-0.022190482
s1d1246,-0.047734837
s1d1247,0.004821614
s1d1248,0.057575672
s1d1249,-0.005647457
s1d1250,-0.04279514
s1d1251,0.028678363
s1d1252,0.087153258
s1d1253,0.057963435
s1d1254,-0.049714587
s1d1255,-0.066007523
s1d1256,-0.075869103
s1d1257,-0.039384176
s1d1258,0.042680009
s1d1259,-0.001744022
s1d1260,0.013926911
s1d1261,0.040780133
s1d1262,-0.059711938
s1d1263,-0.039182275
s1d1264,0.005664331
s1d1265,-0.045442983
s1d1266,-0.066113845
s1d1267,-0.113213429
s1d1268,-0.069842316
s1d1269,-0.020647521
s1d1270,-0.049144788
s1d1271,-0.003161122
s1d1272,-0.064249701
s1d1273,-0.066265917
s1d1274,0.064056782
s1d1275,0.027555235
s1d1276,0.001802749
s1d1277,-0.028287267
s1d1278,-0.019791589
s1d1279,0.042722317
s1d1280,0.044420047
s1d1281,0.039884576
s1d1282,0.041126356
s1d1283,0.034867487
s1d1284,0.021942658
s1d1285,-0.006065131
s1d1286,-0.03832158
s1d1287,0.025763047
s1d1288,0.014085703
s1d1289,-0.012227196
s1d1290,0.018631703
s1d1291,0.028436764
s1d1292,-0.009978356
s1d1293,-0.040013722
s1d1294,-0.026871603
s1d1295,-0.021008286
s1d1296,0.025199211
s1d1297,0.023538
s1d1298,0.009764243
s1d1299,0.09198403
s1d1300,0.06968867
s1d1301,-0.036852956
s1d1302,-0.008729105
s1d1303,0.014148644
s1d1304,0.026731401
s1d1305,0.009826739
s1d1306,-0.053905316
s1d1307,-0.03422186
s1d1308,0.000322716
s1d1309,0.008126096
s1d1310,0.047250603
s1d1311,0.002579709
s1d1312,-0.079727893
s1d1313,-0.039883934
s1d1314,0.062456082
s1d1315,0.148073935
s1d1316,0.048673857
s1d1317,-0.026261572
s1d1318,0.028631446
s1d1319,0.020377983
s1d1320,-0.002930456
s1d1321,0.034067346
s1d1322,0.034968624
s1d1323,-0.024708748
s1d1324,-0.003691228
s1d1325,0.020965935
s1d1326,-0.00683928
s1d1327,0.007702828
s1d1328,-0.01004234
s1d1329,0.006226156
s1d1330,0.010724494
s1d1331,-0.018002067
s1d1332,0.100946954
s1d1333,0.102834771
s1d1334,0.008075489
s1d1335,0.001557842
s1d1336,-0.017313796
s1d1337,0.026452811
s1d1338,0.038916137
s1d1339,-0.030319178
s1d1340,-0.022019634
s1d1341,-0.002603809
s1d1342,0.022257426
s1d1343,0.071314967
s1d1344,0.045316414
s1d1345,-0.028040556
s1d1346,-0.020344069
s1d1347,0.012041644
s1d1348,-0.026945998
s1d1349,-0.075854646
s1d1350,-0.043700497
s1d1351,0.014753428
s1d1352,0.042243595
s1d1353,0.062382808
s1d1354,0.003057706
s1d1355,-0.072404915
s1d1356,-0.076492264
s1d1357,-0.009120341
s1d1358,0.031646244
s1d1359,0.029236492
s1d1360,0.115764283
s1d1361,0.190687928
s1d1362,0.078411291
s1d1363,0.013254181
s1d1364,0.041897926
s1d1365,0.047743233
s1d1366,0.025318763
s1d1367,-0.016645182
s1d1368,-0.010791035
s1d1369,0.035124694
s1d1370,0.044264091
s1d1371,-0.023302812
s1d1372,-0.052632276
s1d1373,-0.023441514
s1d1374,-0.022900697
s1d1375,-0.005357026
s1d1376,0.026258718
s1d1377,0.037275108
s1d1378,-0.02304854
s1d1379,-0.019733949
s1d1380,0.021645006
s1d1381,-0.017165044
s1d1382,0.052541917
s1d1383,0.09034212
s1d1384,0.017712631
s1d1385,-0.034013284
s1d1386,-0.060125762
s1d1387,-0.056293965
s1d1388,-0.073231877
s1d1389,-0.042949664
s1d1390,0.032696171
s1d1391,0.053489167
s1d1392,0.033421733
s1d1393,-0.0017211
s1d1394,0.013830313
s1d1395,0.02176835
s1d1396,-0.032949154
s1d1397,-0.046194108
s1d1398,-0.014539109
s1d1399,-0.019239178
s1d1400,-0.030831642
s1d1401,-0.012626319
s1d1402,0.016132746
s1d1403,0.036766048
s1d1404,0.061717614
s1d1405,0.048237504
s1d1406,0.067397521
s1d1407,0.064719457
s1d1408,0.004340377
s1d1409,-0.021707814
s1d1410,-0.026717965
s1d1411,0.01714696
s1d1412,-0.007267381
s1d1413,-0.023998444
s1d1414,-0.023993755
s1d1415,0.010160536
s1d1416,0.065625515
s1d1417,0.03238755
s1d1418,-0.015249839
s1d1419,-0.004870594
s1d1420,0.010323999
s1d1421,-0.006267261
s1d1422,0.018274154
s1d1423,0.052808184
s1d1424,-0.026051247
