date_time,return
s36d1007,-0.014938733
s37d1007,-0.013764716
s38d1007,0.021790013
s39d1007,0.002930368
s40d1007,-0.042278623
s41d1007,-0.019805211
s42d1007,0.02516826
s43d1007,0.024362925
s44d1007,0.020530211
s45d1007,0.009156772
s46d1007,-0.010712195
s47d1007,-0.005201821
s48d1007,0.024375541
s49d1007,0.005586702
s50d1007,-0.005051346
s51d1007,0.005993932
s52d1007,-0.019447684
s53d1007,-0.022877665
s0d1008,-0.020693343
s1d1008,-0.00827756
s2d1008,-0.021820365
s3d1008,0.022979556
s4d1008,0.015888008
s5d1008,-0.010200174
s6d1008,-0.0062955
s7d1008,-0.028916399
s8d1008,0.0
s9d1008,-0.029419311
s10d1008,-0.012748077
s11d1008,-0.011155725
s12d1008,0.002765166
s13d1008,-0.008186564
s14d1008,-0.03231309
s15d1008,0.035511893
s16d1008,-0.011331369
s17d1008,0.0
s18d1008,-0.037899044
s19d1008,0.097271495
s20d1008,0.010710135
s21d1008,-0.022442791
s22d1008,-0.010664479
s23d1008,0.028860864
s24d1008,-0.011701631
s25d1008,-0.033313278
s26d1008,0.00108355
s27d1008,-0.012374891
s28d1008,-0.014380086
s29d1008,-0.015298883
s30d1008,0.015479966
s31d1008,-0.028139377
s32d1008,0.006914132
s33d1008,-0.00449749
s34d1008,-0.008464982
s35d1008,-0.005111167
s36d1008,-0.008393718
s37d1008,-0.000375752
s38d1008,-0.018916245
s39d1008,0.0
s40d1008,-0.026237031
s41d1008,0.064783236
s42d1008,0.025196999
s43d1008,0.044661225
s44d1008,0.100614832
s45d1008,0.006081733
s46d1008,-0.016903972
s47d1008,-0.025010658
s48d1008,0.013288102
s49d1008,0.004019947
s50d1008,-0.017158819
s51d1008,-0.002949349
s52d1008,-0.015306716
s53d1008,-0.013851496
s0d1009,0.01823242
s1d1009,0.0055479
s2d1009,0.010713614
s3d1009,0.015252392
s4d1009,0.010847809
s5d1009,0.00569568
s6d1009,0.003170725
s7d1009,0.000976574
s8d1009,0.005761092
s9d1009,0.030983239
s10d1009,0.003639959
s11d1009,-0.001181803
s12d1009,0.001373096
s13d1009,0.021266795
s14d1009,0.009087391
s15d1009,-0.030120917
s16d1009,0.001636991
s17d1009,0.0
s18d1009,-0.007795729
s19d1009,-0.001296322
s20d1009,0.001731818
s21d1009,-0.010243665
s22d1009,0.007872948
s23d1009,0.103403495
s24d1009,0.003613678
s25d1009,-0.01042304
s26d1009,0.003231505
s27d1009,0.02186256
s28d1009,0.005554831
s29d1009,-0.017918975
s30d1009,0.078981158
s31d1009,-0.002186128
s32d1009,0.039927054
s33d1009,-0.002270007
s34d1009,0.0
s35d1009,0.0
s36d1009,0.008041708
s37d1009,0.004527966
s38d1009,-0.054500966
s39d1009,-0.002921806
s40d1009,0.008213222
s41d1009,0.108083817
s42d1009,0.004468719
s43d1009,0.031453239
s44d1009,0.156605664
s45d1009,-0.001508126
s46d1009,-0.014802617
s47d1009,-0.006105313
s48d1009,-0.007318214
s49d1009,0.006354005
s50d1009,0.0
s51d1009,0.06546685
s52d1009,0.008330093
s53d1009,0.01170183
s0d1010,0.064357337
s1d1010,0.048092288
s2d1010,0.070241019
s3d1010,0.02996143
s4d1010,0.145247848
s5d1010,0.057273628
s6d1010,0.056966316
s7d1010,0.066501486
s8d1010,0.044671051
s9d1010,0.119437836
s10d1010,0.067345109
s11d1010,0.058193577
s12d1010,0.049590341
s13d1010,0.041509683
s14d1010,0.069809599
s15d1010,0.007741906
s16d1010,0.050739587
s17d1010,0.054300905
s18d1010,0.050845897
s19d1010,0.049549937
s20d1010,0.07862331
s21d1010,0.044152526
s22d1010,0.061821843
s23d1010,0.148776273
s24d1010,0.054646408
s25d1010,0.047717321
s26d1010,0.112916067
s27d1010,0.045306895
s28d1010,0.030661897
s29d1010,0.02895532
s30d1010,0.096328311
s31d1010,0.064587156
s32d1010,0.078970072
s33d1010,0.019438123
s34d1010,0.044776644
s35d1010,0.028935332
s36d1010,0.036147258
s37d1010,0.049397328
s38d1010,0.0285002
s39d1010,0.041047571
s40d1010,0.071500529
s41d1010,0.073191743
s42d1010,0.042463295
s43d1010,-0.010036385
s44d1010,0.085057893
s45d1010,0.042364643
s46d1010,0.039445572
s47d1010,0.063689695
s48d1010,0.058055757
s49d1010,0.115287196
s50d1010,0.037987211
s51d1010,0.166165505
s52d1010,0.047431881
s53d1010,0.053859289
s0d1011,0.044298981
s1d1011,0.012219873
s2d1011,0.038709922
s3d1011,0.031283833
s4d1011,0.039699097
s5d1011,0.1279635
s6d1011,0.069172776
s7d1011,0.0925917
s8d1011,0.025741057
s9d1011,0.066774863
s10d1011,0.034416883
s11d1011,-0.001183201
s12d1011,0.056401074
s13d1011,0.007721993
s14d1011,0.025532231
s15d1011,-0.009596956
s16d1011,0.053651087
s17d1011,0.141506257
s18d1011,0.000688252
s19d1011,0.053379103
s20d1011,0.05094694
s21d1011,0.049607918
s22d1011,0.04474468
s23d1011,0.051437288
s24d1011,0.046756807
s25d1011,0.014486701
s26d1011,0.203008716
s27d1011,-0.017051986
s28d1011,0.001841382
s29d1011,0.036491847
s30d1011,0.046405436
s31d1011,0.076917506
s32d1011,0.026710129
s33d1011,0.01637974
s34d1011,0.035932628
s35d1011,0.047166967
s36d1011,0.025758037
s37d1011,0.047315421
s38d1011,-0.000839688
s39d1011,0.037902625
s40d1011,0.068232728
s41d1011,-0.003649909
s42d1011,0.020001465
s43d1011,-0.028263647
s44d1011,0.005297138
s45d1011,0.039395339
s46d1011,0.017747409
s47d1011,0.053948386
s48d1011,0.02767982
s49d1011,0.104188883
s50d1011,-0.006089044
s51d1011,0.041906384
s52d1011,0.020061708
s53d1011,0.009258906
s0d1012,-0.025273442
s1d1012,-0.076980995
s2d1012,-0.002217659
s3d1012,-0.009696619
s4d1012,-0.080971595
s5d1012,0.048753057
s6d1012,0.005993932
s7d1012,0.022798893
s8d1012,-0.006897649
s9d1012,0.011137786
s10d1012,-0.028525246
s11d1012,-0.037596105
s12d1012,-0.007881763
s13d1012,-0.026267971
s14d1012,-0.049641826
s15d1012,-0.027442416
s16d1012,-0.003118343
s17d1012,0.14242916
s18d1012,0.000531133
s19d1012,-0.016149666
s20d1012,-0.013103472
s21d1012,-0.013868489
s22d1012,-0.000674929
s23d1012,-0.039277593
s24d1012,0.013816361
s25d1012,-0.005695615
s26d1012,0.061464144
s27d1012,-0.017214176
s28d1012,-0.002191828
s29d1012,-0.009380796
s30d1012,0.012644319
s31d1012,0.029283006
s32d1012,-0.048533508
s33d1012,-0.02705033
s34d1012,0.002051248
s35d1012,-0.004204819
s36d1012,-0.028262965
s37d1012,0.012214292
s38d1012,-0.013851866
s39d1012,0.011255512
s40d1012,0.001936147
s41d1012,-0.048716414
s42d1012,-0.03966516
s43d1012,-0.022905935
s44d1012,-0.020514956
s45d1012,0.0
s46d1012,-0.002530018
s47d1012,-0.00665253
s48d1012,-0.023009624
s49d1012,-0.010764008
s50d1012,-0.032636597
s51d1012,-0.015261415
s52d1012,-0.00494691
s53d1012,-0.054447923
s0d1013,-0.020760062
s1d1013,-0.029595385
s2d1013,-0.019521841
s3d1013,-0.013347731
s4d1013,-0.021672037
s5d1013,-0.018065413
s6d1013,-0.00882018
s7d1013,0.009811343
s8d1013,-0.008365028
s9d1013,0.006253062
s10d1013,0.0
s11d1013,0.074556871
s12d1013,0.003904741
s13d1013,0.002785089
s14d1013,-0.001471599
s15d1013,-0.000573036
s16d1013,-0.021600936
s17d1013,0.008261274
s18d1013,0.030996587
s19d1013,-0.028422746
s20d1013,0.017255736
s21d1013,-0.005781853
s22d1013,0.010876505
s23d1013,-0.016306976
s24d1013,0.021481251
s25d1013,0.017519661
s26d1013,-0.055360217
s27d1013,-0.006624651
s28d1013,0.038028162
s29d1013,-0.00274243
s30d1013,-0.000622655
s31d1013,0.036737508
s32d1013,-0.034957166
s33d1013,-0.02059278
s34d1013,0.008171363
s35d1013,-0.035722588
s36d1013,-0.011332638
s37d1013,0.004661344
s38d1013,0.045153957
s39d1013,0.016870704
s40d1013,0.02954574
s41d1013,-0.025612808
s42d1013,-0.006533425
s43d1013,-0.009569122
s44d1013,-0.014295101
s45d1013,0.021857398
s46d1013,0.026256073
s47d1013,-0.002081076
s48d1013,0.001789703
s49d1013,-0.019303814
s50d1013,0.002044921
s51d1013,-0.021446715
s52d1013,0.018898258
s53d1013,-0.01834793
s0d1014,-0.004630407
s1d1014,0.03122472
s2d1014,0.000889768
s3d1014,-0.002440328
s4d1014,0.009550464
s5d1014,0.008264111
s6d1014,0.014883288
s7d1014,0.026387499
s8d1014,-0.001395977
s9d1014,0.017320567
s10d1014,0.008011376
s11d1014,0.097959811
s12d1014,0.04762268
s13d1014,0.01604609
s14d1014,0.077602213
s15d1014,-0.014673269
s16d1014,0.0
s17d1014,-0.018553322
s18d1014,0.026571019
s19d1014,-0.005055496
s20d1014,0.060582649
s21d1014,0.006175404
s22d1014,0.01151504
s23d1014,-0.008839407
s24d1014,0.016182456
s25d1014,0.036895534
s26d1014,-0.016537812
s27d1014,-0.010008968
s28d1014,0.065604297
s29d1014,0.01824478
s30d1014,0.093005436
s31d1014,0.010164269
s32d1014,-0.010863126
s33d1014,0.018685132
s34d1014,0.008137857
s35d1014,0.007388418
s36d1014,0.02045141
s37d1014,0.006390253
s38d1014,0.054544836
s39d1014,0.002799771
s40d1014,0.04633002
s41d1014,0.00186404
s42d1014,0.041303468
s43d1014,0.009992686
s44d1014,-0.003740333
s45d1014,0.017409812
s46d1014,0.050043962
s47d1014,0.005021088
s48d1014,0.00723859
s49d1014,-0.003629037
s50d1014,0.004085587
s51d1014,-0.054264061
s52d1014,0.040153241
s53d1014,0.032906074
s0d1015,0.010136905
s1d1015,0.048955465
s2d1015,0.01900466
s3d1015,0.007377232
s4d1015,0.015825425
s5d1015,0.010218179
s6d1015,0.026696003
s7d1015,0.011484549
s8d1015,0.005631453
s9d1015,0.004663856
s10d1015,0.032398857
s11d1015,0.035240852
s12d1015,0.037613267
s13d1015,0.025005723
s14d1015,0.06158418
s15d1015,0.026243191
s16d1015,0.011045416
s17d1015,0.013663478
s18d1015,0.022180562
s19d1015,0.012714218
s20d1015,0.04038784
s21d1015,0.011969063
s22d1015,0.00739645
s23d1015,0.060774336
s24d1015,0.004205902
s25d1015,0.052930792
s26d1015,0.02363339
s27d1015,0.053983769
s28d1015,0.035564212
s29d1015,0.025446682
s30d1015,0.077499382
s31d1015,-0.013785051
s32d1015,0.005899582
s33d1015,0.031994247
s34d1015,0.006070511
s35d1015,0.052348714
s36d1015,-0.000225918
s37d1015,0.0149894
s38d1015,0.017597627
s39d1015,-0.005530269
s40d1015,0.026851781
s41d1015,0.025350043
s42d1015,0.041662526
s43d1015,0.027822787
s44d1015,0.035111441
s45d1015,0.007133875
s46d1015,0.08785496
s47d1015,0.038365473
s48d1015,0.01792411
s49d1015,0.01093477
s50d1015,-0.003056923
s51d1015,0.027401589
s52d1015,0.029524207
s53d1015,0.064253472
s0d1016,0.048374118
s1d1016,0.031474017
s2d1016,0.027529011
s3d1016,0.024533738
s4d1016,0.041011158
s5d1016,0.017414132
s6d1016,0.017588365
s7d1016,0.052305602
s8d1016,0.006955266
s9d1016,-0.001543151
s10d1016,0.056484686
s11d1016,-0.006904125
s12d1016,0.007572842
s13d1016,0.005493024
s14d1016,0.038785431
s15d1016,0.037805114
s16d1016,0.017185227
s17d1016,0.051345995
s18d1016,-0.015788413
s19d1016,0.035536922
s20d1016,0.015645548
s21d1016,0.044322038
s22d1016,0.008707648
s23d1016,0.089182388
s24d1016,0.00754803
s25d1016,0.018407978
s26d1016,0.03270787
s27d1016,0.037598134
s28d1016,-0.012053114
s29d1016,0.023134964
s30d1016,0.013136598
s31d1016,0.034197527
s32d1016,0.065929398
s33d1016,0.004921042
s34d1016,0.00808881
s35d1016,0.018339891
s36d1016,0.003562531
s37d1016,0.020106826
s38d1016,-0.003137893
s39d1016,0.01109916
s40d1016,0.054424819
s41d1016,0.035312584
s42d1016,0.069661274
s43d1016,0.009511359
s44d1016,0.114115711
s45d1016,0.045659149
s46d1016,0.038182703
s47d1016,0.067058295
s48d1016,0.052158193
s49d1016,0.029132039
s50d1016,0.001023533
s51d1016,0.12294879
s52d1016,-0.004413092
s53d1016,0.085328934
s0d1017,0.030113056
s1d1017,-0.025248434
s2d1017,0.028417987
s3d1017,0.036636153
s4d1017,0.014535157
s5d1017,0.052633773
s6d1017,0.028906827
s7d1017,0.047600374
s8d1017,0.023770841
s9d1017,0.010840316
s10d1017,0.067851328
s11d1017,0.004789784
s12d1017,0.0
s13d1017,-0.016488353
s14d1017,0.034536124
s15d1017,0.007780622
s16d1017,0.026515005
s17d1017,0.043124889
s18d1017,-0.019738153
s19d1017,0.043977313
s20d1017,0.0023347
s21d1017,0.032781773
s22d1017,0.010680482
s23d1017,0.002085389
s24d1017,0.022611228
s25d1017,0.0
s26d1017,0.044319349
s27d1017,-0.020185672
s28d1017,-0.017721513
s29d1017,0.010730606
s30d1017,0.055686972
s31d1017,0.053904721
s32d1017,0.06867548
s33d1017,0.004870912
s34d1017,0.022129762
s35d1017,-0.012755091
s36d1017,0.002472689
s37d1017,0.021798641
s38d1017,-0.008646653
s39d1017,0.061102593
s40d1017,0.053205557
s41d1017,-0.000912884
s42d1017,0.044210873
s43d1017,-0.01165481
s44d1017,0.078175599
s45d1017,0.049583401
s46d1017,-0.010560718
s47d1017,0.026505777
s48d1017,0.04753133
s49d1017,0.054795253
s50d1017,0.012265184
s51d1017,0.077332044
s52d1017,-0.014338763
s53d1017,0.151487199
s0d1018,-0.018633722
s1d1018,-0.020858989
s2d1018,-0.018581352
s3d1018,0.008386613
s4d1018,-0.053534278
s5d1018,0.051364805
s6d1018,0.017284361
s7d1018,-0.015165397
s8d1018,0.019333402
s9d1018,0.01085707
s10d1018,0.040931366
s11d1018,0.003740401
s12d1018,-0.010024675
s13d1018,-0.029818725
s14d1018,-0.009337068
s15d1018,0.055187528
s16d1018,0.004619201
s17d1018,-0.005146451
s18d1018,-0.008020843
s19d1018,0.023282111
s20d1018,-0.030047413
s21d1018,-0.004244366
s22d1018,0.005311874
s23d1018,-0.009208352
s24d1018,0.035771321
s25d1018,-0.020482304
s26d1018,0.060630009
s27d1018,-0.043543596
s28d1018,-0.039989323
s29d1018,-0.017289903
s30d1018,0.042841618
s31d1018,0.058375675
s32d1018,0.05710179
s33d1018,-0.007123495
s34d1018,0.010021628
s35d1018,-0.016723046
s36d1018,-0.016641685
s37d1018,-0.008298412
s38d1018,-0.012578128
s39d1018,0.060454484
s40d1018,0.0061267
s41d1018,-0.053854175
s42d1018,0.01102058
s43d1018,-0.021107319
s44d1018,-0.033692707
s45d1018,0.021827092
s46d1018,-0.036330903
s47d1018,-0.019908289
s48d1018,0.027349416
s49d1018,0.070065885
s50d1018,0.0
s51d1018,-0.009721972
s52d1018,-0.004800774
s53d1018,0.144649689
s0d1019,-0.069973292
s1d1019,-0.04513121
s2d1019,-0.050086085
s3d1019,-0.048296006
s4d1019,-0.032752049
s5d1019,-0.05191904
s6d1019,-0.061789822
s7d1019,-0.047103104
s8d1019,0.019122116
s9d1019,-0.056660905
s10d1019,0.00953428
s11d1019,-0.029116348
s12d1019,-0.063746087
s13d1019,-0.031696024
s14d1019,-0.017357063
s15d1019,0.045778008
s16d1019,-0.03798768
s17d1019,-0.064588922
s18d1019,0.012668241
s19d1019,-0.045733491
s20d1019,-0.061192582
s21d1019,-0.018323866
s22d1019,-0.040289712
s23d1019,0.057164634
s24d1019,-0.031119058
s25d1019,-0.062385852
s26d1019,-0.047748778
s27d1019,-0.076569182
s28d1019,-0.039712274
s29d1019,-0.053528051
s30d1019,0.018129391
s31d1019,-0.015150806
s32d1019,0.076019654
s33d1019,-0.051123593
s34d1019,-0.045279837
s35d1019,-0.056848348
s36d1019,-0.052476475
s37d1019,-0.057466051
s38d1019,-0.057095257
s39d1019,-0.03664244
s40d1019,-0.054792202
s41d1019,-0.041253228
s42d1019,0.033261633
s43d1019,-0.019397821
s44d1019,-0.079348353
s45d1019,-0.043194023
s46d1019,-0.06915418
s47d1019,-0.048902971
s48d1019,-0.043699201
s49d1019,-0.047849126
s50d1019,-0.039395503
s51d1019,-0.071781068
s52d1019,-0.026482699
s53d1019,0.002858758
s0d1020,0.04430672
s1d1020,0.031953409
s2d1020,-0.006163524
s3d1020,-0.015440011
s4d1020,0.107787537
s5d1020,-0.018205349
s6d1020,-0.036828716
s7d1020,0.006846708
s8d1020,0.055560517
s9d1020,-0.0276093
s10d1020,0.121992343
s11d1020,0.003199754
s12d1020,-0.022786526
s13d1020,-0.008681247
s14d1020,0.086145146
s15d1020,0.018304112
s16d1020,-0.02293942
s17d1020,-0.03099587
s18d1020,0.053286534
s19d1020,-0.008376746
s20d1020,-0.001583593
s21d1020,-0.005245686
s22d1020,-0.023774412
s23d1020,0.155988289
s24d1020,-0.004016729
s25d1020,-0.001844308
s26d1020,-0.052046648
s27d1020,-0.027063252
s28d1020,0.013275881
s29d1020,-0.014663302
s30d1020,0.0021643
s31d1020,0.0
s32d1020,0.110271941
s33d1020,-0.022421558
s34d1020,-0.027788675
s35d1020,-0.03401277
s36d1020,-0.018953223
s37d1020,-0.019524989
s38d1020,-0.033439814
s39d1020,-0.00776898
s40d1020,0.049567653
s41d1020,0.036995349
s42d1020,0.003968254
s43d1020,0.020023856
s44d1020,-0.011157136
s45d1020,-0.029379414
s46d1020,-0.012535756
s47d1020,-0.008363272
s48d1020,-0.001658693
s49d1020,-0.04960578
s50d1020,-0.025436442
s51d1020,-0.004918829
s52d1020,-0.031538981
s53d1020,-0.009159015
s0d1021,0.155238566
s1d1021,0.154538497
s2d1021,0.105000824
s3d1021,0.0358909
s4d1021,0.081479286
s5d1021,0.040566172
s6d1021,0.020966429
s7d1021,0.015309487
s8d1021,0.025477918
s9d1021,0.060064197
s10d1021,0.109363859
s11d1021,0.045253828
s12d1021,0.034714125
s13d1021,-0.008064674
s14d1021,0.081512492
s15d1021,0.026901484
s16d1021,0.012637634
s17d1021,0.046950387
s18d1021,0.03252582
s19d1021,0.050449851
s20d1021,0.041254002
s21d1021,0.030334487
s22d1021,0.029592039
s23d1021,0.096368364
s24d1021,0.042265291
s25d1021,0.043284583
s26d1021,0.041782048
s27d1021,0.012320852
s28d1021,0.010187534
s29d1021,0.032952434
s30d1021,-0.027521263
s31d1021,0.048068697
s32d1021,0.06700669
s33d1021,0.014862378
s34d1021,0.0329885
s35d1021,0.018082011
s36d1021,0.049230643
s37d1021,0.03030139
s38d1021,0.034478697
s39d1021,0.086952628
s40d1021,0.178434972
s41d1021,0.04111434
s42d1021,-0.003898275
s43d1021,0.100077337
s44d1021,0.095839684
s45d1021,0.036672942
s46d1021,0.007419333
s47d1021,0.074455647
s48d1021,0.061521755
s49d1021,0.053122154
s50d1021,0.028397671
s51d1021,0.186651435
s52d1021,0.010344
s53d1021,0.009507252
s0d1022,-0.003466625
s1d1022,0.058104746
s2d1022,0.027468015
